time,open,high,low,close,volume
2026-03-17 06:09:00,1881.9,1884.3,1881.8,1882.7,1261
2026-03-17 06:10:00,1883.0,1884.4,1881.3,1883.0,1195
2026-03-17 06:11:00,1883.0,1885.0,1882.5,1884.0,1047
2026-03-17 06:12:00,1883.9,1885.0,1883.5,1884.9,782
2026-03-17 06:13:00,1884.8,1884.9,1881.8,1882.2,1145
2026-03-17 06:14:00,1882.1,1882.5,1880.0,1881.0,2180
2026-03-17 06:15:00,1881.0,1883.0,1880.1,1883.0,1093
2026-03-17 06:16:00,1883.0,1883.7,1880.5,1882.0,1308
2026-03-17 06:17:00,1882.1,1883.5,1881.9,1883.1,632
2026-03-17 06:18:00,1883.1,1883.1,1880.8,1881.9,691
2026-03-17 06:19:00,1881.7,1882.8,1880.9,1882.7,788
2026-03-17 06:20:00,1882.5,1883.9,1881.7,1883.5,1170
2026-03-17 06:21:00,1883.5,1885.0,1882.5,1884.5,1019
2026-03-17 06:22:00,1884.5,1884.6,1882.8,1883.5,471
2026-03-17 06:23:00,1883.1,1884.0,1882.8,1883.4,494
2026-03-17 06:24:00,1883.4,1883.4,1881.6,1882.4,824
2026-03-17 06:25:00,1882.4,1883.7,1882.1,1882.4,567
2026-03-17 06:26:00,1882.6,1884.8,1882.4,1884.0,658
2026-03-17 06:27:00,1884.0,1884.0,1882.9,1883.0,555
2026-03-17 06:28:00,1883.0,1884.5,1882.0,1884.3,765
2026-03-17 06:29:00,1884.5,1884.6,1883.0,1884.4,532
2026-03-17 06:30:00,1884.2,1884.5,1882.5,1883.1,677
2026-03-17 06:31:00,1882.8,1883.3,1881.0,1881.5,1386
2026-03-17 06:32:00,1881.4,1883.2,1881.0,1882.5,582
2026-03-17 06:33:00,1882.9,1883.7,1882.5,1883.6,311
2026-03-17 06:34:00,1883.4,1883.7,1882.6,1883.3,704
2026-03-17 06:35:00,1883.0,1883.0,1881.9,1882.5,342
2026-03-17 06:36:00,1882.3,1883.4,1882.3,1882.9,228
2026-03-17 06:37:00,1882.9,1883.0,1882.1,1882.5,318
2026-03-17 06:38:00,1882.5,1882.7,1881.6,1881.6,443
2026-03-17 06:39:00,1881.9,1883.0,1881.6,1882.5,605
2026-03-17 06:40:00,1882.3,1884.8,1881.7,1883.6,959
2026-03-17 06:41:00,1883.6,1883.8,1882.6,1882.6,275
2026-03-17 06:42:00,1882.8,1884.3,1882.8,1883.6,330
2026-03-17 06:43:00,1883.6,1884.5,1882.9,1882.9,753
2026-03-17 06:44:00,1882.9,1883.8,1878.9,1880.0,3311
2026-03-17 06:45:00,1879.9,1880.6,1878.1,1879.2,2491
2026-03-17 06:46:00,1879.5,1879.8,1878.2,1878.9,1186
2026-03-17 06:47:00,1878.9,1879.1,1877.7,1879.0,1666
2026-03-17 06:48:00,1878.8,1880.0,1878.6,1879.0,954
2026-03-17 06:49:00,1879.0,1879.3,1878.5,1878.5,308
2026-03-17 06:50:00,1878.5,1879.5,1877.0,1878.2,1345
2026-03-17 06:51:00,1878.1,1879.2,1877.0,1878.0,1016
2026-03-17 06:52:00,1878.0,1878.0,1876.1,1876.5,1265
2026-03-17 06:53:00,1876.7,1877.4,1876.2,1876.6,986
