time,open,high,low,close,volume
2026-03-18 13:03:00+07:00,61.9,61.9,61.8,61.9,12500
2026-03-18 13:04:00+07:00,61.8,61.9,61.6,61.6,44800
2026-03-18 13:05:00+07:00,61.6,61.9,61.6,61.7,2900
2026-03-18 13:06:00+07:00,61.9,62.0,61.9,62.0,15800
2026-03-18 13:07:00+07:00,62.0,62.0,61.7,61.7,16600
2026-03-18 13:08:00+07:00,62.0,62.0,61.8,61.8,2600
2026-03-18 13:09:00+07:00,61.8,62.2,61.8,62.2,7500
2026-03-18 13:10:00+07:00,62.2,62.2,61.8,62.0,12600
2026-03-18 13:11:00+07:00,62.0,62.2,62.0,62.0,2200
2026-03-18 13:12:00+07:00,62.0,62.0,62.0,62.0,200
2026-03-18 13:13:00+07:00,62.0,62.0,61.9,61.9,17800
2026-03-18 13:14:00+07:00,62.0,62.0,62.0,62.0,9000
2026-03-18 13:15:00+07:00,62.0,62.1,62.0,62.0,2300
2026-03-18 13:16:00+07:00,62.1,62.1,61.9,62.1,19000
2026-03-18 13:17:00+07:00,62.0,62.0,61.9,62.0,1200
2026-03-18 13:18:00+07:00,62.0,62.1,62.0,62.0,4400
2026-03-18 13:19:00+07:00,62.0,62.0,61.9,61.9,10600
2026-03-18 13:20:00+07:00,62.0,62.0,62.0,62.0,15000
2026-03-18 13:21:00+07:00,62.0,62.1,62.0,62.1,13600
2026-03-18 13:22:00+07:00,62.1,62.1,62.0,62.1,11500
2026-03-18 13:23:00+07:00,62.0,62.0,61.9,62.0,12000
2026-03-18 13:24:00+07:00,62.0,62.0,61.9,62.0,13200
2026-03-18 13:25:00+07:00,61.9,61.9,61.9,61.9,10000
2026-03-18 13:26:00+07:00,61.9,62.0,61.9,62.0,11900
2026-03-18 13:27:00+07:00,62.0,62.0,61.9,61.9,60700
2026-03-18 13:28:00+07:00,61.9,62.0,61.9,61.9,16000
2026-03-18 13:29:00+07:00,61.9,62.0,61.9,61.9,2400
2026-03-18 13:30:00+07:00,62.0,62.0,62.0,62.0,15700
2026-03-18 13:31:00+07:00,62.0,62.0,61.9,61.9,19700
2026-03-18 13:32:00+07:00,61.9,62.0,61.9,61.9,16300
2026-03-18 13:33:00+07:00,62.0,62.1,61.9,62.1,30000
2026-03-18 13:34:00+07:00,62.1,62.1,62.0,62.0,16600
2026-03-18 13:35:00+07:00,62.1,62.1,62.1,62.1,10800
2026-03-18 13:36:00+07:00,62.1,62.2,62.1,62.2,4200
2026-03-18 13:37:00+07:00,62.1,62.3,61.9,62.3,33200
2026-03-18 13:38:00+07:00,62.2,62.3,62.2,62.2,8000
2026-03-18 13:39:00+07:00,62.2,62.3,62.2,62.3,8300
2026-03-18 13:40:00+07:00,62.2,62.2,61.9,62.2,35600
2026-03-18 13:41:00+07:00,62.2,62.3,62.1,62.3,24800
2026-03-18 13:42:00+07:00,62.2,62.3,62.2,62.3,8800
2026-03-18 13:43:00+07:00,62.3,62.3,62.1,62.1,14800
2026-03-18 13:44:00+07:00,62.3,62.3,62.1,62.3,7200
2026-03-18 13:45:00+07:00,62.3,62.3,62.1,62.2,10700
2026-03-18 13:46:00+07:00,62.2,62.3,61.9,62.3,20900
2026-03-18 13:47:00+07:00,62.2,62.2,62.2,62.2,9200
2026-03-18 13:48:00+07:00,62.2,62.3,62.2,62.2,5200
2026-03-18 13:49:00+07:00,62.2,62.2,61.8,62.2,17700
2026-03-18 13:50:00+07:00,62.2,62.2,62.2,62.2,4700
2026-03-18 13:51:00+07:00,62.1,62.2,62.1,62.2,7600
2026-03-18 13:52:00+07:00,62.2,62.2,61.8,62.1,16300
2026-03-18 13:53:00+07:00,62.2,62.2,62.1,62.1,5200
2026-03-18 13:54:00+07:00,62.0,62.1,62.0,62.1,8600
2026-03-18 13:55:00+07:00,62.1,62.2,61.8,61.8,15600
2026-03-18 13:56:00+07:00,62.2,62.2,62.2,62.2,5300
2026-03-18 13:57:00+07:00,62.1,62.2,62.0,62.1,7500
2026-03-18 13:58:00+07:00,62.1,62.2,62.1,62.2,15700
2026-03-18 13:59:00+07:00,62.2,62.2,62.1,62.1,5300
2026-03-18 14:00:00+07:00,62.1,62.2,61.9,62.1,19100
2026-03-18 14:01:00+07:00,62.1,62.2,62.1,62.1,6100
2026-03-18 14:02:00+07:00,62.1,62.2,62.1,62.2,4800
2026-03-18 14:03:00+07:00,62.2,62.2,62.1,62.1,7900
2026-03-18 14:04:00+07:00,62.1,62.1,62.0,62.0,14400
2026-03-18 14:05:00+07:00,62.1,62.1,61.8,62.1,14700
2026-03-18 14:06:00+07:00,62.1,62.1,62.1,62.1,2500
2026-03-18 14:07:00+07:00,62.1,62.1,62.0,62.1,8300
2026-03-18 14:08:00+07:00,62.1,62.1,62.1,62.1,7800
2026-03-18 14:09:00+07:00,62.1,62.1,62.1,62.1,4800
2026-03-18 14:10:00+07:00,62.1,62.1,61.9,61.9,31600
2026-03-18 14:11:00+07:00,62.2,62.2,62.0,62.2,4900
2026-03-18 14:12:00+07:00,62.2,62.2,62.2,62.2,3100
2026-03-18 14:13:00+07:00,62.2,62.2,62.0,62.0,5400
2026-03-18 14:14:00+07:00,62.2,62.2,62.0,62.0,14400
2026-03-18 14:15:00+07:00,62.0,62.0,61.9,62.0,15300
2026-03-18 14:16:00+07:00,62.0,62.0,61.9,62.0,4700
2026-03-18 14:17:00+07:00,62.0,62.0,61.9,61.9,23200
2026-03-18 14:18:00+07:00,61.9,62.0,61.8,61.9,56300
2026-03-18 14:19:00+07:00,61.9,62.0,61.8,62.0,30300
2026-03-18 14:20:00+07:00,62.0,62.0,61.8,62.0,15000
2026-03-18 14:21:00+07:00,62.0,62.1,62.0,62.1,6900
2026-03-18 14:22:00+07:00,62.2,62.2,61.9,62.2,19700
2026-03-18 14:23:00+07:00,62.2,62.2,62.1,62.2,10400
2026-03-18 14:24:00+07:00,62.2,62.2,62.1,62.2,9300
2026-03-18 14:25:00+07:00,62.2,62.2,61.9,62.2,32000
