time,open,high,low,close,volume
2026-03-16 10:40:00+07:00,1855.3,1855.3,1854.0,1855.0,1040
2026-03-16 10:41:00+07:00,1855.0,1855.0,1854.2,1854.5,304
2026-03-16 10:42:00+07:00,1854.9,1855.5,1854.5,1855.0,398
2026-03-16 10:43:00+07:00,1855.1,1855.4,1853.8,1853.9,495
2026-03-16 10:44:00+07:00,1853.7,1854.6,1853.2,1853.2,441
2026-03-16 10:45:00+07:00,1853.3,1853.9,1850.6,1852.4,1621
2026-03-16 10:46:00+07:00,1852.5,1854.9,1852.2,1853.7,904
2026-03-16 10:47:00+07:00,1853.8,1854.6,1853.6,1853.6,183
2026-03-16 10:48:00+07:00,1853.6,1855.1,1853.6,1854.5,404
2026-03-16 10:49:00+07:00,1854.5,1854.6,1853.8,1854.1,194
2026-03-16 10:50:00+07:00,1854.5,1854.5,1853.6,1853.7,317
2026-03-16 10:51:00+07:00,1853.7,1853.7,1851.7,1852.3,1193
2026-03-16 10:52:00+07:00,1852.3,1853.6,1851.1,1852.6,928
2026-03-16 10:53:00+07:00,1852.7,1853.0,1851.4,1851.4,362
2026-03-16 10:54:00+07:00,1851.8,1852.0,1849.0,1849.5,2702
2026-03-16 10:55:00+07:00,1849.6,1850.4,1848.6,1849.6,1236
2026-03-16 10:56:00+07:00,1849.6,1849.6,1847.6,1847.6,1451
2026-03-16 10:57:00+07:00,1847.5,1848.0,1846.5,1847.4,1303
2026-03-16 10:58:00+07:00,1847.4,1847.9,1846.6,1847.5,743
2026-03-16 10:59:00+07:00,1847.6,1848.9,1847.3,1847.9,669
2026-03-16 11:00:00+07:00,1847.9,1848.0,1845.7,1846.1,1173
2026-03-16 11:01:00+07:00,1846.1,1847.9,1845.9,1846.9,841
2026-03-16 11:02:00+07:00,1846.8,1846.9,1845.6,1846.0,513
2026-03-16 11:03:00+07:00,1846.0,1847.3,1845.7,1846.8,423
2026-03-16 11:04:00+07:00,1846.7,1847.8,1845.4,1845.6,957
2026-03-16 11:05:00+07:00,1845.6,1846.7,1845.2,1846.0,673
2026-03-16 11:06:00+07:00,1846.0,1847.5,1845.5,1846.9,604
2026-03-16 11:07:00+07:00,1846.8,1847.7,1846.3,1846.9,437
