Time,Price,Volume,Side
14:45:00,1921.70,2,B
14:45:00,1921.70,1,B
14:45:00,1921.70,2,B
14:45:00,1921.70,3,B
14:45:00,1921.70,3,B
14:45:00,1921.70,3,B
14:45:00,1921.70,3,B
14:45:00,1921.70,3,B
14:45:00,1921.70,1,B
14:45:00,1921.70,3,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,7,B
14:45:00,1921.70,1,B
14:45:00,1921.70,7,B
14:45:00,1921.70,3,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,2,B
14:45:00,1921.70,5,B
14:45:00,1921.70,1,B
14:45:00,1921.70,5,B
14:45:00,1921.70,5,B
14:45:00,1921.70,2,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,3,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,3,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,2,B
14:45:00,1921.70,5,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,5,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,3,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,6,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,3,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,2,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,2,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,6,B
14:45:00,1921.70,1,B
14:45:00,1921.70,4,B
14:45:00,1921.70,1,B
14:45:00,1921.70,9,B
14:45:00,1921.70,26,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,2,B
14:45:00,1921.70,2,B
14:45:00,1921.70,5,B
14:45:00,1921.70,1,B
14:45:00,1921.70,7,B
14:45:00,1921.70,20,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,3,B
14:45:00,1921.70,2,B
14:45:00,1921.70,1,B
14:45:00,1921.70,3,B
14:45:00,1921.70,2,B
14:45:00,1921.70,1,B
14:45:00,1921.70,2,B
14:45:00,1921.70,3,B
14:45:00,1921.70,3,B
14:45:00,1921.70,1,B
14:45:00,1921.70,3,B
14:45:00,1921.70,3,B
14:45:00,1921.70,3,B
14:45:00,1921.70,3,B
14:45:00,1921.70,1,B
14:45:00,1921.70,3,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,2,B
14:45:00,1921.70,1,B
14:45:00,1921.70,3,B
14:45:00,1921.70,1,B
14:45:00,1921.70,3,B
14:45:00,1921.70,1,B
14:45:00,1921.70,5,B
14:45:00,1921.70,3,B
14:45:00,1921.70,2,B
14:45:00,1921.70,1,B
14:45:00,1921.70,2,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,2,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,5,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,2,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,3,B
14:45:00,1921.70,3,B
14:45:00,1921.70,3,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,5,B
14:45:00,1921.70,1,B
14:45:00,1921.70,2,B
14:45:00,1921.70,5,B
14:45:00,1921.70,1,B
14:45:00,1921.70,2,B
14:45:00,1921.70,2,B
14:45:00,1921.70,4,B
14:45:00,1921.70,1,B
14:45:00,1921.70,2,B
14:45:00,1921.70,28,B
14:45:00,1921.70,1,B
14:45:00,1921.70,2,B
14:45:00,1921.70,3,B
14:45:00,1921.70,2,B
14:45:00,1921.70,3,B
14:45:00,1921.70,3,B
14:45:00,1921.70,4,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,2,B
14:45:00,1921.70,2,B
14:45:00,1921.70,1,B
14:45:00,1921.70,2,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,6,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,3,B
14:45:00,1921.70,2,B
14:45:00,1921.70,9,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,19,B
14:45:00,1921.70,17,B
14:45:00,1921.70,2,B
14:45:00,1921.70,1,B
14:45:00,1921.70,7,B
14:45:00,1921.70,5,B
14:45:00,1921.70,5,B
14:45:00,1921.70,1,B
14:45:00,1921.70,3,B
14:45:00,1921.70,1,B
14:45:00,1921.70,11,B
14:45:00,1921.70,3,B
14:45:00,1921.70,3,B
14:45:00,1921.70,8,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,4,B
14:45:00,1921.70,2,B
14:45:00,1921.70,25,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,2,B
14:45:00,1921.70,4,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,2,B
14:45:00,1921.70,1,B
14:45:00,1921.70,3,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,4,B
14:45:00,1921.70,2,B
14:45:00,1921.70,3,B
14:45:00,1921.70,3,B
14:45:00,1921.70,3,B
14:45:00,1921.70,2,B
14:45:00,1921.70,2,B
14:45:00,1921.70,1,B
14:45:00,1921.70,4,B
14:45:00,1921.70,3,B
14:45:00,1921.70,2,B
14:45:00,1921.70,4,B
14:45:00,1921.70,1,B
14:45:00,1921.70,4,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,2,B
14:45:00,1921.70,1,B
14:45:00,1921.70,5,B
14:45:00,1921.70,4,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,2,B
14:45:00,1921.70,5,B
14:45:00,1921.70,1,B
14:45:00,1921.70,3,B
14:45:00,1921.70,1,B
14:45:00,1921.70,4,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,2,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,2,B
14:45:00,1921.70,5,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,38,B
14:45:00,1921.70,2,B
14:45:00,1921.70,2,B
14:45:00,1921.70,1,B
14:45:00,1921.70,2,B
14:45:00,1921.70,1,B
14:45:00,1921.70,9,B
14:45:00,1921.70,1,B
14:45:00,1921.70,4,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,3,B
14:45:00,1921.70,1,B
14:45:00,1921.70,5,B
14:45:00,1921.70,1,B
14:45:00,1921.70,2,B
14:45:00,1921.70,1,B
14:45:00,1921.70,5,B
14:45:00,1921.70,2,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,2,B
14:45:00,1921.70,10,B
14:45:00,1921.70,1,B
14:45:00,1921.70,4,B
14:45:00,1921.70,3,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,5,B
14:45:00,1921.70,1,B
14:45:00,1921.70,2,B
14:45:00,1921.70,1,B
14:45:00,1921.70,4,B
14:45:00,1921.70,1,B
14:45:00,1921.70,6,B
14:45:00,1921.70,2,B
14:45:00,1921.70,18,B
14:45:00,1921.70,2,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,9,B
14:45:00,1921.70,3,B
14:45:00,1921.70,1,B
14:45:00,1921.70,3,B
14:45:00,1921.70,2,B
14:45:00,1921.70,3,B
14:45:00,1921.70,3,B
14:45:00,1921.70,3,B
14:45:00,1921.70,3,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,3,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,2,B
14:45:00,1921.70,3,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,5,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,2,B
14:45:00,1921.70,1,B
14:45:00,1921.70,8,B
14:45:00,1921.70,20,B
14:45:00,1921.70,1,B
14:45:00,1921.70,2,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,3,B
14:45:00,1921.70,10,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,6,B
14:45:00,1921.70,5,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,17,B
14:45:00,1921.70,16,B
14:45:00,1921.70,3,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,4,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,3,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,3,B
14:45:00,1921.70,10,B
14:45:00,1921.70,1,B
14:45:00,1921.70,20,B
14:45:00,1921.70,1,B
14:45:00,1921.70,2,B
14:45:00,1921.70,2,B
14:45:00,1921.70,2,B
14:45:00,1921.70,12,B
14:45:00,1921.70,1,B
14:45:00,1921.70,1,B
14:45:00,1921.70,8,B
14:45:00,1921.70,2,B
14:45:00,1921.70,2,B
14:45:00,1921.70,1,B
14:45:00,1921.70,8,B
